endpoint_id,endpoint,method,service,version_path,auth_scheme,schema_count,deprecated_flag,in_registry,last_seen_days,call_count_7d,auth_fail_rate_7d,p95_latency_ms,last_deploy_days,owner_present,runtime,runtime_version,cve_id,max_cvss,lifecycle_state,is_zombie,is_shadow,risk_score
1598,/v2/upi/pay,DELETE,cards,2,oauth2,1,0,1,67,85,0.1441,1149,862,0,springboot,2.7.18,CVE-2023-20860,7.5,orphaned,0,0,44.49
1599,/v1/aa/data,GET,wealth,1,oauth2,1,0,1,1,9250,0.008,207,57,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,10.25
1600,/v1/audit/logs,PATCH,loans,1,oauth2,1,0,1,61,76,0.1485,346,1075,0,dotnet,6.0,CVE-2024-21386,7.5,orphaned,0,0,45.03
1601,/internal/forex/book,GET,loans,1,none,0,0,0,0,1866,0.4542,414,30,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,1,100.0
1602,/v1/accounts/{accountId}/balance,POST,forex,1,oauth2,2,0,1,2,49762,0.008,79,41,1,python,3.9,CVE-2023-40217,5.3,active,0,0,8.1
1603,/v1/transfers/rtgs,GET,audit,1,oauth2,1,0,1,0,20287,0.0087,213,24,1,python,3.7,CVE-2023-24329,7.5,active,0,0,11.59
1604,/v1/kyc/aadhaar,POST,audit,1,oauth2,1,0,1,1,25850,0.0135,286,2,1,python,3.7,CVE-2023-24329,7.5,active,0,0,13.15
1605,/v1/upi/vpa/verify,POST,core-banking,1,oauth2,2,0,1,1,45217,0.0103,94,29,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,11.54
1606,/v1/transfers/neft,GET,kyc,1,oauth2,1,0,1,19,83,0.2656,1845,390,0,springboot,3.2.0,CVE-2024-22243,6.1,orphaned,0,0,42.34
1607,/v2/transfers/imps,GET,loans,2,oauth2,1,1,1,6,361,0.0227,597,591,1,springboot,2.5.0,CVE-2022-22965,9.8,deprecated,0,0,34.54
1608,/v1/accounts/{accountId}/transactions,POST,cards,1,oauth2,2,0,1,1,49131,0.0127,349,51,1,python,3.9,CVE-2023-40217,5.3,active,0,0,13.23
1609,/v1/loans/eligibility,GET,wealth,1,oauth2,1,1,1,12,8947,0.0356,647,553,1,python,3.11,CVE-2024-0397,5.9,deprecated,0,0,17.49
1610,/v1/upi/mandate,GET,loans,1,oauth2,1,0,1,2,5621,0.032,890,893,0,golang,1.19,CVE-2023-29406,6.5,orphaned,1,0,56.75
1611,/v1/loans/eligibility,POST,payments,1,oauth2,2,0,1,0,30958,0.0056,102,55,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,8.56
1612,/v1/transfers/imps,POST,forex,1,oauth2,2,0,1,2,45483,0.0074,257,21,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,18.52
1613,/v2/upi/pay,POST,core-banking,2,oauth2,2,1,1,2,1269,0.0343,930,1219,0,golang,1.21,CVE-2024-24784,6.5,orphaned,1,0,58.98
1614,/v1/accounts/{accountId}/balance,POST,audit,1,oauth2,1,0,1,2,2899,0.0106,242,15,1,python,3.11,CVE-2024-0397,5.9,active,0,0,11.47
1615,/v1/aa/fip/discover,POST,cards,1,apiKey,7,0,1,2,9979,0.0127,260,57,1,python,3.9,CVE-2023-40217,5.3,active,0,0,27.64
1616,/v1/kyc/video,POST,forex,1,apiKey,4,0,1,38,93,0.2551,1365,47,0,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,0,0,46.77
1617,/v1/kyc/verify,POST,cards,1,apiKey,2,0,1,2,42299,0.0162,91,24,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,12.13
1618,/v1/notifications/preferences,POST,core-banking,1,apiKey,3,0,1,2,49603,0.006,245,1,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,13.12
1619,/v1/kyc/video,POST,core-banking,1,apiKey,3,0,1,2,49172,0.0177,261,7,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,19.52
1620,/v1/accounts/{accountId}/holds,POST,forex,1,apiKey,3,0,1,1,40842,0.0103,164,44,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,17.02
1621,/v1/upi/mandate,POST,loans,1,apiKey,3,1,1,3,399,0.0468,381,370,1,golang,1.21,CVE-2024-24784,6.5,deprecated,0,0,11.38
1622,/v2/cards/{cardId}/freeze,POST,notifications,2,apiKey,3,0,1,1,12379,0.0136,179,0,1,springboot,2.5.0,CVE-2022-22965,9.8,active,0,0,24.74
1623,/v1/fd/{depositId}/close,POST,wealth,1,apiKey,4,0,1,2,7252,0.042,1147,1016,1,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,1,0,47.94
1624,/v1/beneficiaries,POST,cards,1,apiKey,5,0,1,2,19363,0.0146,351,52,1,python,3.7,CVE-2023-24329,7.5,active,0,0,25.47
1625,/v1/rd/book,POST,wealth,1,apiKey,2,1,1,5,287,0.0195,671,192,1,nodejs,20.11,CVE-2024-21892,7.8,deprecated,0,0,23.7
1626,/v1/cards/issue,POST,forex,1,apiKey,5,0,1,1,10446,0.0092,295,13,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,10.46
1627,/v3/accounts/{accountId}/balance,POST,forex,3,apiKey,4,0,1,39,51,0.0581,1945,525,0,python,3.11,CVE-2024-0397,5.9,orphaned,0,0,40.78
1628,/internal/aa/consent,GET,notifications,1,none,0,0,0,1,1750,0.3992,1134,47,0,dotnet,8.0,CVE-2024-30045,6.8,orphaned,0,1,90.38
1629,/v1/transfers/imps,PUT,audit,1,none,1,0,1,10,19,0.2062,541,1085,0,python,3.7,CVE-2023-24329,7.5,orphaned,0,0,67.51
1630,/internal/cards/issue,DELETE,forex,1,none,0,0,0,0,2375,0.3226,1055,30,0,python,3.11,CVE-2024-0397,5.9,orphaned,0,1,87.43
1631,/v1/forex/book,GET,forex,1,oauth2:implicit,2,1,1,13,73,0.0048,323,396,1,golang,1.19,CVE-2023-29406,6.5,deprecated,0,0,12.92
1632,/v1/upi/collect,POST,loans,1,oauth2:implicit,2,0,1,0,48633,0.0196,321,26,1,nodejs,14.21,CVE-2023-30581,8.8,active,0,0,15.43
1633,/v1/transfers/imps,DELETE,audit,1,oauth2:implicit,1,0,1,2,18776,0.0064,225,40,0,python,3.11,CVE-2024-0397,5.9,active,0,0,32.61
1634,/v1/forex/quote,GET,notifications,1,oauth2:implicit,2,1,1,6,125,0.043,606,655,1,python,3.9,CVE-2023-40217,5.3,deprecated,0,0,17.2
1635,/v1/customers/{customerId}/documents,PUT,cards,1,oauth2:implicit,2,0,1,0,26717,0.0058,312,53,1,python,3.9,CVE-2023-40217,5.3,active,0,0,9.34
1636,/v1/kyc/aadhaar,GET,audit,1,oauth2:implicit,2,0,1,19,49,0.195,1056,1221,0,golang,1.21,CVE-2024-24784,6.5,orphaned,0,0,41.02
1637,/v3/accounts/{accountId}/balance,PUT,cards,3,oauth2:implicit,1,0,1,0,9581,0.0122,297,5,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,17.66
1638,/v1/beneficiaries/{beneficiaryId},GET,payments,1,apiKey,4,0,1,0,21800,0.0122,125,36,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,24.16
1639,/v1/forex/book,GET,audit,1,apiKey,3,0,1,1,1988,0.0149,374,24,1,nodejs,14.21,CVE-2023-30581,8.8,active,0,0,13.1
1640,/v1/kyc/verify,GET,core-banking,1,apiKey,4,0,1,0,18000,0.0495,690,723,0,dotnet,6.0,CVE-2024-21386,7.5,orphaned,1,0,59.33
1641,/v1/upi/vpa/verify,GET,aa-bridge,1,apiKey,3,0,1,1,4747,0.0179,145,36,1,nodejs,14.21,CVE-2023-30581,8.8,active,0,0,25.74
1642,/v1/forex/book,GET,core-banking,1,apiKey,3,0,1,63,30,0.2492,1144,1389,0,dotnet,8.0,CVE-2024-30045,6.8,orphaned,0,0,48.17
1643,/v1/cards/{cardId}/pin,GET,notifications,1,none,0,1,1,5,456,0.046,263,430,1,springboot,2.7.18,CVE-2023-20860,7.5,deprecated,0,0,38.4
1644,/v1/cards/{cardId}/pin,POST,payments,1,http:basic|http:bearer,0,0,1,0,45197,0.0135,306,30,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,10.53
1645,/internal/forex/book,GET,cards,1,none,0,0,0,1,4425,0.3859,948,61,0,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,0,1,97.79
1646,/v3/upi/pay,GET,payments,3,apiKey,0,0,1,2,3115,0.0073,301,40,1,python,3.7,CVE-2023-24329,7.5,active,0,0,14.76
1647,/v1/accounts/{accountId}/statement,GET,kyc,1,http:bearer,0,0,1,1,38498,0.0151,97,46,1,python,3.7,CVE-2023-24329,7.5,active,0,0,20.99
1648,/v1/cards/{cardId}/pin,PUT,kyc,1,http:basic|http:bearer,0,0,1,0,32127,0.0042,89,21,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,21.31
1649,/v1/accounts/{accountId}/statement,GET,forex,1,none,0,1,1,1,27658,0.0396,732,1066,0,python,3.9,CVE-2023-40217,5.3,orphaned,1,0,85.13
1650,/v1/fd/{depositId}/close,PUT,wealth,1,http:bearer,0,0,1,1,37739,0.0055,58,48,1,python,3.11,CVE-2024-0397,5.9,active,0,0,15.4
1651,/v1/kyc/aadhaar,GET,core-banking,1,apiKey,0,0,1,1,37432,0.0073,189,19,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,14.31
1652,/v1/accounts/{accountId}/transactions,PUT,payments,1,apiKey,7,1,1,4,253,0.0357,789,481,1,dotnet,8.0,CVE-2024-30045,6.8,deprecated,0,0,20.81
1653,/v1/cards/{cardId}/freeze,PUT,notifications,1,apiKey,7,0,1,25,77,0.1231,986,891,0,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,0,0,46.67
1654,/v1/accounts/{accountId}/holds,POST,audit,1,apiKey,4,0,1,2,12927,0.0319,224,896,0,python,3.11,CVE-2024-0397,5.9,orphaned,1,0,58.73
1655,/internal/fd/{depositId}/close,PUT,kyc,1,apiKey,0,0,0,6,3957,0.3474,398,44,0,golang,1.19,CVE-2023-29406,6.5,orphaned,0,1,70.86
1656,/v1/beneficiaries/{beneficiaryId},PUT,loans,1,apiKey,7,0,1,1,25271,0.0173,288,41,1,python,3.11,CVE-2024-0397,5.9,active,0,0,13.74
1657,/v1/accounts/{accountId}/balance,PUT,cards,1,apiKey,7,0,1,1,25395,0.0003,73,21,1,nodejs,14.21,CVE-2023-30581,8.8,active,0,0,24.41
1658,/v1/cards/{cardId}/limit,PUT,forex,1,apiKey,7,0,1,1,40387,0.0156,101,41,1,python,3.9,CVE-2023-40217,5.3,active,0,0,6.6
1659,/v1/kyc/video,PUT,aa-bridge,1,apiKey,5,0,1,2,1299,0.0168,308,57,1,nodejs,14.21,CVE-2023-30581,8.8,active,0,0,24.54
1660,/v1/beneficiaries/{beneficiaryId},POST,kyc,1,apiKey,6,0,1,0,418,0.0125,208,32,1,springboot,2.5.0,CVE-2022-22965,9.8,active,0,0,27.01
1661,/v1/loans/{loanId}/repayment,POST,cards,1,apiKey,5,0,1,2,16751,0.0049,133,44,1,nodejs,14.21,CVE-2023-30581,8.8,active,0,0,17.65
1662,/v1/kyc/video,PUT,notifications,1,apiKey,8,0,1,2,30388,0.0035,351,17,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,4.7
1663,/v1/loans/apply,POST,forex,1,apiKey,7,0,1,15,16,0.1806,324,790,0,golang,1.19,CVE-2023-29406,6.5,orphaned,0,0,40.08
1664,/v2/cards/{cardId}/freeze,PUT,aa-bridge,2,apiKey,8,1,1,1,18213,0.0279,304,1018,0,springboot,2.7.18,CVE-2023-20860,7.5,orphaned,1,0,67.6
1665,/v1/forex/quote,GET,forex,1,apiKey,6,0,1,0,31697,0.0039,317,37,1,python,3.9,CVE-2023-40217,5.3,active,0,0,11.01
1666,/v1/aa/data,PUT,loans,1,apiKey,9,0,1,0,38623,0.0086,97,46,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,9.41
1667,/v1/cards/{cardId}/limit,PUT,payments,1,apiKey,11,1,1,9,422,0.0317,567,180,1,python,3.7,CVE-2023-24329,7.5,deprecated,0,0,15.54
1668,/v1/loans/eligibility,PUT,forex,1,apiKey,8,1,1,7,333,0.0088,619,674,1,golang,1.21,CVE-2024-24784,6.5,deprecated,0,0,24.3
1669,/v1/cards/{cardId}/freeze,PUT,core-banking,1,apiKey,6,0,1,2,16819,0.0068,387,35,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,16.36
1670,/v1/audit/logs,GET,kyc,1,apiKey,3,0,1,0,32454,0.0001,300,30,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,11.31
1671,/v1/beneficiaries/{beneficiaryId},PUT,aa-bridge,1,apiKey,6,0,1,1,44604,0.0061,266,21,1,python,3.11,CVE-2024-0397,5.9,active,0,0,10.42
1672,/v1/rd/book,GET,aa-bridge,1,apiKey,5,1,1,0,28519,0.0287,674,801,0,nodejs,18.19,CVE-2024-22019,7.5,orphaned,1,0,57.2
1673,/v2/transfers/imps,POST,kyc,2,apiKey,7,1,1,1,360,0.015,724,395,1,springboot,3.2.0,CVE-2024-22243,6.1,deprecated,0,0,12.14
1674,/v1/customers/{customerId}/preferences,PUT,loans,1,apiKey,8,0,1,0,26467,0.0157,120,39,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,24.69
1675,/internal/forex/book,PUT,loans,1,apiKey,0,0,0,7,4926,0.4155,601,29,0,python,3.9,CVE-2023-40217,5.3,orphaned,0,1,70.9
1676,/v1/kyc/video,GET,notifications,1,apiKey,6,1,1,1,7750,0.0445,924,1010,0,python,3.7,CVE-2023-24329,7.5,orphaned,1,0,67.87
1677,/v1/kyc/verify,PUT,loans,1,apiKey,8,1,1,0,27976,0.0952,313,1202,0,dotnet,8.0,CVE-2024-30045,6.8,orphaned,1,0,70.01
1678,/v1/cards/{cardId}/limit,POST,aa-bridge,1,apiKey,8,0,1,1,1776,0.0164,143,13,1,nodejs,18.19,CVE-2024-22019,7.5,active,0,0,20.78
1679,/v1/loans/{loanId}/schedule,GET,forex,1,apiKey,6,0,1,1,2051,0.0064,235,20,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,13.3
1680,/v1/loans/apply,PUT,notifications,1,apiKey,8,0,1,0,40972,0.0101,180,513,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,22.55
1681,/v1/accounts/{accountId}/transactions,PUT,notifications,1,apiKey,7,0,1,2,39358,0.0094,63,49,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,15.75
1682,/internal/fd/{depositId}/close,GET,core-banking,1,none,0,0,0,7,2096,0.2121,1292,75,0,springboot,2.7.18,CVE-2023-20860,7.5,orphaned,0,1,79.72
1683,/v1/cards/{cardId}/freeze,PUT,loans,1,apiKey,9,0,1,2,24712,0.0088,185,7,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,17.04
1684,/v1/transfers/rtgs,PUT,core-banking,1,apiKey,6,0,1,2,27617,0.0165,117,37,1,nodejs,14.21,CVE-2023-30581,8.8,active,0,0,12.73
1685,/v1/accounts/{accountId}/holds,GET,notifications,1,apiKey,5,1,1,7,135,0.0164,659,446,1,nodejs,18.19,CVE-2024-22019,7.5,deprecated,0,0,26.05
1686,/v1/forex/book,PUT,forex,1,apiKey,8,0,1,24,98,0.2425,1983,1007,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,0,47.98
1687,/internal/beneficiaries,PUT,cards,1,none,0,0,0,7,1809,0.1737,1009,29,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,1,83.84
1688,/internal/beneficiaries/{beneficiaryId},POST,aa-bridge,1,none,0,0,0,4,2141,0.3414,97,17,1,python,3.7,CVE-2023-24329,7.5,orphaned,0,1,75.24
1689,/v1/accounts/{accountId}/transactions,DELETE,kyc,1,apiKey,7,0,1,0,35129,0.1993,302,23,1,python,3.11,CVE-2024-0397,5.9,active,0,0,18.71
1690,/v1/loans/{loanId}/schedule,GET,loans,1,apiKey,7,1,1,1,28891,0.0631,778,1048,0,dotnet,6.0,CVE-2024-21386,7.5,orphaned,1,0,65.46
1691,/v1/beneficiaries,DELETE,aa-bridge,1,apiKey,7,0,1,2,7861,0.0106,302,54,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,11.59
1692,/internal/accounts/{accountId}/transactions,GET,forex,1,none,0,0,0,3,648,0.4068,932,35,0,dotnet,6.0,CVE-2024-21386,7.5,orphaned,0,1,95.98
1693,/v1/forex/quote,DELETE,aa-bridge,1,apiKey,5,0,1,0,42956,0.0115,272,33,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,9.06
1694,/v1/customers/{customerId}/documents,GET,audit,1,apiKey,6,1,1,1,3703,0.0521,801,378,0,python,3.7,CVE-2023-24329,7.5,orphaned,1,0,56.5
1695,/v1/customers/{customerId}/documents,POST,payments,1,apiKey,6,0,1,1,10362,0.0052,154,37,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,25.87
1696,/v1/cards/{cardId}/pin,DELETE,forex,1,apiKey,3,1,1,10,350,0.01,688,543,1,dotnet,6.0,CVE-2024-21386,7.5,deprecated,0,0,15.83
1697,/v1/loans/apply,GET,wealth,1,apiKey,4,1,1,0,9188,0.0818,622,996,0,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,1,0,64.44
1698,/internal/notifications/preferences,DELETE,kyc,1,apiKey,0,0,0,0,1093,0.316,191,41,0,nodejs,14.21,CVE-2023-30581,8.8,orphaned,0,1,78.22
1699,/v1/fd/book,DELETE,core-banking,1,apiKey,5,0,1,0,28305,0.0198,159,59,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,15.88
1700,/v1/upi/mandate,GET,core-banking,1,apiKey,6,0,1,0,29312,0.0025,232,1,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,16.86
1701,/v1/kyc/verify,DELETE,notifications,1,apiKey,5,1,1,0,15465,0.0239,1098,1182,0,dotnet,8.0,CVE-2024-30045,6.8,orphaned,1,0,62.0
1702,/v2/upi/pay,GET,forex,2,apiKey,6,1,1,0,8737,0.0605,1384,1422,0,dotnet,8.0,CVE-2024-30045,6.8,orphaned,1,0,64.19
1703,/internal/upi/pay,PUT,aa-bridge,2,none,0,0,0,5,2645,0.2661,480,11,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,1,91.9
1704,/v1/accounts/{accountId}/holds,DELETE,loans,1,apiKey,7,1,1,7,18,0.0004,530,589,1,springboot,2.7.18,CVE-2023-20860,7.5,deprecated,0,0,22.96
1705,/v1/kyc/video,GET,audit,1,apiKey,6,0,1,1,4779,0.0087,373,19,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,14.33
1706,/v1/fd/{depositId}/close,POST,audit,1,apiKey,5,0,1,2,26038,0.0175,48,60,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,19.66
1707,/v1/transfers/neft,DELETE,payments,1,apiKey,6,1,1,5,33,0.007,354,361,1,springboot,3.2.0,CVE-2024-22243,6.1,deprecated,0,0,25.59
1708,/v1/kyc/pan,GET,cards,1,apiKey,6,1,1,2,365,0.0235,139,242,1,nodejs,14.21,CVE-2023-30581,8.8,deprecated,0,0,20.3
1709,/v2/cards/{cardId}/freeze,POST,loans,2,apiKey,7,0,1,2,12603,0.0497,1049,687,0,springboot,3.2.0,CVE-2024-22243,6.1,orphaned,1,0,51.19
1710,/internal/cards/{cardId}/freeze,DELETE,notifications,1,none,0,0,1,2,3040,0.4516,274,20,0,nodejs,18.19,CVE-2024-22019,7.5,orphaned,0,1,68.8
1711,/v2/transfers/imps,GET,payments,2,apiKey,6,0,1,1,41257,0.0551,53,21,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,14.01
1712,/internal/loans/apply,DELETE,notifications,1,none,0,0,0,0,4469,0.2508,1275,67,0,springboot,2.7.18,CVE-2023-20860,7.5,orphaned,0,1,74.84
1713,/v1/transfers/rtgs,DELETE,forex,1,apiKey,5,0,1,0,16758,0.0991,430,1339,0,python,3.7,CVE-2023-24329,7.5,orphaned,1,0,68.2
1714,/v1/cards/{cardId}/limit,GET,wealth,1,apiKey,6,1,1,2,448,0.0302,752,180,1,python,3.9,CVE-2023-40217,5.3,deprecated,0,0,10.93
1715,/v1/transfers/imps,DELETE,payments,1,apiKey,6,0,1,1,7200,0.0458,1305,1113,0,golang,1.21,CVE-2024-24784,6.5,orphaned,1,0,59.38
1716,/v1/upi/pay,GET,audit,1,apiKey,6,0,1,2,37936,0.0039,152,32,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,14.34
1717,/v1/loans/{loanId}/repayment,POST,forex,1,apiKey,7,0,1,0,49205,0.0019,246,18,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,16.21
1718,/v1/transfers/swift,GET,loans,1,apiKey,6,0,1,1,12599,0.0146,194,21,1,python,3.9,CVE-2023-40217,5.3,active,0,0,14.94
1719,/v1/kyc/aadhaar,POST,audit,1,apiKey,7,0,1,73,66,0.1943,746,634,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,0,42.53
1720,/v1/cards/{cardId}/limit,GET,kyc,1,apiKey,6,0,1,81,94,0.2837,270,1153,0,dotnet,8.0,CVE-2024-30045,6.8,orphaned,0,0,52.51
1721,/v1/loans/eligibility,POST,kyc,1,apiKey,6,0,1,0,1438,0.0029,57,53,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,11.55
1722,/v1/beneficiaries/{beneficiaryId},GET,aa-bridge,1,apiKey,6,0,1,0,37992,0.0096,216,12,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,17.2
1723,/v1/customers/{customerId}/preferences,POST,core-banking,1,apiKey,5,0,1,0,30200,0.0124,319,28,0,golang,1.21,CVE-2024-24784,6.5,active,0,0,31.85
1724,/v1/upi/pay,GET,forex,1,apiKey,6,0,1,1,14051,0.0997,581,887,0,python,3.9,CVE-2023-40217,5.3,orphaned,1,0,53.78
1725,/v1/upi/collect,DELETE,core-banking,1,apiKey,5,0,1,0,44278,0.0171,305,16,0,python,3.7,CVE-2023-24329,7.5,active,0,0,36.27
1726,/v2/transfers/imps,POST,aa-bridge,2,apiKey,5,1,1,8,74,0.0047,568,293,1,dotnet,6.0,CVE-2024-21386,7.5,deprecated,0,0,15.44
1727,/v1/forex/book,GET,kyc,1,apiKey,6,0,1,1,20621,0.0091,323,587,1,python,3.11,CVE-2024-0397,5.9,active,0,0,22.07
1728,/v2/cards/{cardId}/freeze,DELETE,wealth,2,apiKey,7,0,1,2,15039,0.0155,141,46,1,python,3.11,CVE-2024-0397,5.9,active,0,0,14.72
1729,/v1/transfers/rtgs,PUT,loans,1,apiKey,8,1,1,2,298,0.043,637,228,1,nodejs,20.11,CVE-2024-21892,7.8,deprecated,0,0,28.79
1730,/v1/fd/book,GET,core-banking,1,apiKey,6,1,1,11,494,0.0499,270,563,1,golang,1.21,CVE-2024-24784,6.5,deprecated,0,0,19.51
1731,/v1/accounts/{accountId}/balance,GET,loans,1,apiKey,6,0,1,2,41013,0.0045,117,34,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,11.77
1732,/v1/customers/{customerId}/preferences,GET,aa-bridge,1,apiKey,6,0,1,0,18746,0.001,245,18,1,python,3.11,CVE-2024-0397,5.9,active,0,0,11.92
1733,/internal/transfers/swift,POST,loans,1,apiKey,0,0,0,7,3883,0.2288,664,0,1,nodejs,14.21,CVE-2023-30581,8.8,orphaned,0,1,55.24
1734,/v1/transfers/rtgs,GET,audit,1,apiKey,6,1,1,1,40,0.0378,243,327,1,springboot,3.2.0,CVE-2024-22243,6.1,deprecated,0,0,20.98
1735,/v1/loans/{loanId}/repayment,DELETE,core-banking,1,apiKey,5,0,1,0,15820,0.0829,1058,1165,0,nodejs,14.21,CVE-2023-30581,8.8,orphaned,1,0,57.83
1736,/v2/cards/{cardId}/freeze,DELETE,cards,2,apiKey,5,0,1,1,9703,0.0179,103,46,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,8.91
1737,/v1/customers/{customerId}/documents,DELETE,aa-bridge,1,apiKey,5,0,1,1,9832,0.0134,207,0,1,python,3.11,CVE-2024-0397,5.9,active,0,0,7.0
1738,/v1/cards/{cardId}/pin,DELETE,audit,1,apiKey,5,0,1,0,41692,0.012,158,42,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,20.65
1739,/v1/transfers/neft,POST,cards,1,apiKey,5,1,1,9,242,0.0077,449,458,1,springboot,2.5.0,CVE-2022-22965,9.8,deprecated,0,0,33.04
1740,/v1/transfers/rtgs,POST,payments,1,apiKey,5,0,1,1,7894,0.0125,258,37,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,15.35
1741,/v2/accounts/{accountId}/balance,DELETE,kyc,2,apiKey,5,0,1,69,97,0.0302,1270,576,0,golang,1.19,CVE-2023-29406,6.5,orphaned,0,0,34.12
1742,/v1/kyc/video,POST,cards,1,apiKey,7,1,1,0,24787,0.0596,1085,1228,1,dotnet,8.0,CVE-2024-30045,6.8,orphaned,1,0,46.33
1743,/v1/accounts/{accountId}/balance,GET,audit,1,apiKey,4,0,1,42,32,0.2101,873,1224,0,nodejs,18.19,CVE-2024-22019,7.5,orphaned,0,0,54.21
1744,/internal/forex/quote,POST,aa-bridge,1,none,0,0,0,1,155,0.1405,1044,31,0,nodejs,14.21,CVE-2023-30581,8.8,orphaned,0,1,78.89
1745,/v1/forex/book,POST,notifications,1,apiKey,6,0,1,20,99,0.2566,1199,1134,0,golang,1.21,CVE-2024-24784,6.5,orphaned,0,0,49.46
1746,/v1/loans/{loanId}/repayment,GET,aa-bridge,1,apiKey,7,0,1,2,7564,0.0118,369,6,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,20.41
1747,/internal/cards/{cardId}/freeze,POST,kyc,1,apiKey,0,0,0,3,3004,0.332,1286,53,0,dotnet,6.0,CVE-2024-21386,7.5,orphaned,0,1,76.32
1748,/v1/beneficiaries/{beneficiaryId},POST,cards,1,apiKey,6,0,1,1,30695,0.0115,307,2,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,15.03
1749,/v1/kyc/pan,GET,wealth,1,apiKey,6,1,1,12,231,0.0335,126,401,1,springboot,2.5.0,CVE-2022-22965,9.8,deprecated,0,0,29.96
1750,/v2/transfers/imps,PUT,kyc,2,apiKey,7,1,1,5,60,0.0146,522,209,1,nodejs,18.19,CVE-2024-22019,7.5,deprecated,0,0,4.16
1751,/v1/customers/{customerId}/preferences,GET,loans,1,apiKey,6,0,1,2,23047,0.007,167,17,1,springboot,2.5.0,CVE-2022-22965,9.8,active,0,0,23.44
1752,/v1/transfers/rtgs,GET,cards,1,apiKey,5,0,1,2,42102,0.0053,122,13,1,python,3.11,CVE-2024-0397,5.9,active,0,0,8.87
1753,/v1/upi/pay,GET,loans,1,apiKey,7,1,1,11,215,0.0377,276,691,1,nodejs,20.11,CVE-2024-21892,7.8,deprecated,0,0,14.86
1754,/v1/upi/pay,GET,kyc,1,apiKey,6,0,1,2,48987,0.0161,156,20,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,18.4
1755,/internal/upi/vpa/verify,GET,payments,1,none,0,0,0,1,3376,0.2252,1068,81,0,python,3.7,CVE-2023-24329,7.5,orphaned,0,1,91.69
1756,/v1/upi/pay,POST,payments,1,apiKey,5,1,1,1,14488,0.047,1096,1105,0,springboot,3.2.0,CVE-2024-22243,6.1,orphaned,1,0,58.39
1757,/v1/aa/data,GET,loans,1,apiKey,6,0,1,2,20850,0.0182,398,41,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,19.5
